"Samaje Perine, Was",SF,30th,4,46,143,0,2,6,0,1,1,4,4400,0.9,Sun 1:00,,,,,,,,,,,,,
"Theo Riddick, Det",@NO,29th,5,16,31,0,18,135,1,0,0,8.1,4300,1.89,Sun 1:00,,,,,,,,,,,,,
"Isaiah Crowell, Cle",@Hou,12th,5,62,194,0,7,57,0,0,0,6.8,4200,1.62,Sun 1:00,,,,,,,,,,,,,
"D'Onta Foreman, Hou",Cle,7th,5,38,148,0,3,68,0,1,1,4.7,4200,1.12,Sun 1:00,,,,,,,,,,,,,
"Jamaal Williams, GB",@Min,2nd,5,10,33,0,2,7,0,0,0,1.2,4200,0.29,Sun 1:00,,,,,,,,,,,,,
"Jamaal Charles, Den",NYG,22nd,4,33,175,1,3,21,0,1,1,6.9,4100,1.68,Sun 8:30,,,,,,,,,,,,,
"Corey Clement, Phi",@Car,14th,5,23,69,1,1,22,0,0,0,3.2,4100,0.79,Thu 8:25,,,,,,,,,,,,,
"Jerick McKinnon, Min",GB,19th,5,26,121,1,14,91,0,2,1,8,4100,1.96,Sun 1:00,,,,,,,,,,,,,
"Kenyan Drake, Mia",@Atl,24th,4,4,3,0,3,7,0,0,0,1,4000,0.25,Sun 1:00,,,,,,,,,,,,,
"Branden Oliver, LAC",@Oak,18th,4,17,58,0,5,20,0,0,0,3.2,4000,0.8,Sun 4:25,,,,,,,,,,,,,
"Jacquizz Rodgers, TB",@Ari,4th,4,43,167,1,3,38,0,0,0,7.4,4000,1.84,Sun 4:05,,,,,,,,,,,,,
"Jonathan Stewart, Car",Phi,5th,5,77,251,0,6,44,1,1,1,8.1,4000,2.02,Thu 8:25,,,,,,,,,,,,,
"Charcandrick West, KC",Pit,31st,5,5,23,1,10,63,2,1,0,7.3,4000,1.83,Sun 4:25,,,,,,,,,,,,,
"Terrance West, Bal",Chi,16th,5,39,138,2,2,23,0,1,1,5.8,4000,1.46,Sun 1:00,,,,,,,,,,,,,
"Malcolm Brown, LA",@Jax,23rd,4,8,16,1,4,39,0,0,0,3.9,3900,0.99,Sun 4:05,,,,,,,,,,,,,
"Matt Forte, NYJ",NE,32nd,3,23,94,0,6,58,0,0,0,7.1,3900,1.81,Sun 1:00,,,,,,,,,,,,,
"Wayne Gallman, NYG",@Den,1st,2,22,99,0,7,33,1,1,0,13.1,3900,3.36,Sun 8:30,,,,,,,,,,,,,
"Marlon Mack, Ind",@Ten,13th,3,25,112,2,3,34,0,1,0,9.9,3900,2.53,Mon 8:30,,,,,,,,,,,,,
"Jalen Richard, Oak",LAC,27th,5,24,128,1,5,81,0,1,0,6.4,3900,1.64,Sun 4:25,,,,,,,,,,,,,
"Rex Burkhead, NE",@NYJ,28th,2,5,18,0,4,49,1,0,0,8.3,3800,2.2,Sun 1:00,,,,,,,,,,,,,
"Chris Ivory, Jax",LA,26th,5,38,159,0,7,69,0,0,0,6,3800,1.57,Sun 4:05,,,,,,,,,,,,,
"Dion Lewis, NE",@NYJ,28th,5,19,99,1,7,42,0,0,0,5.4,3800,1.43,Sun 1:00,,,,,,,,,,,,,
"Kenjon Barner, Phi",@Car,14th,2,5,23,0,0,0,0,0,0,1.1,3700,0.31,Thu 8:25,,,,,,,,,,,,,
"Alfred Blue, Hou",Cle,7th,2,4,12,0,0,0,0,0,0,0.6,3700,0.16,Sun 1:00,,,,,,,,,,,,,
"Orleans Darkwa, NYG",@Den,1st,4,21,122,1,4,16,0,0,0,6,3700,1.61,Sun 8:30,,,,,,,,,,,,,
"Robert Turbin, Ind",@Ten,13th,5,20,50,1,5,19,0,0,0,3.6,3700,0.97,Mon 8:30,,,,,,,,,,,,,
"DeAndre Washington, Oak",LAC,27th,4,11,28,0,10,57,0,1,0,4.6,3700,1.25,Sun 4:25,,,,,,,,,,,,,
"Damien Williams, Mia",@Atl,24th,4,6,21,0,2,19,0,0,0,1.5,3700,0.41,Sun 1:00,,,,,,,,,,,,,
"Danny Woodhead, Bal",Chi,16th,1,1,4,0,3,33,0,0,0,6.7,3700,1.81,Sun 1:00,,,,,,,,,,,,,
